Name,Sex,Count,Year
odalys,f,3424,58
milania,f,3424,23
blossom,f,3422,137
marcelina,f,3419,125
baila,f,3416,59
eugenie,f,3415,144
haydee,f,3414,88
merissa,f,3412,53
destany,f,3412,45
ariyana,f,3402,35
retta,f,3399,118
madelaine,f,3398,114
aranza,f,3395,34
myesha,f,3392,49
mirian,f,3391,113
sabine,f,3387,72
marylee,f,3385,121
lilli,f,3383,86
brookelyn,f,3379,43
lilyann,f,3377,41
teresita,f,3376,114
kamiya,f,3374,38
jenae,f,3372,65
lillyanna,f,3370,29
aubriana,f,3361,38
jamiya,f,3359,36
ciarra,f,3352,42
lonna,f,3351,91
camellia,f,3347,98
milly,f,3347,123
becca,f,3347,72
magen,f,3346,41
suellen,f,3342,61
phylis,f,3342,73
eveline,f,3341,142
skylynn,f,3339,35
zakiya,f,3339,54
idalia,f,3338,107
marylyn,f,3336,105
kaira,f,3335,52
ilona,f,3332,116
josselyn,f,3330,47
stephania,f,3328,115
kaytlin,f,3324,41
kathern,f,3323,107
janetta,f,3321,114
joslynn,f,3320,54
rebecka,f,3319,74
chelsy,f,3318,53
rachele,f,3316,70
ania,f,3315,55
autum,f,3311,55
yanira,f,3309,59
violetta,f,3308,136
pyper,f,3307,32
amyah,f,3303,28
kloe,f,3300,34
arwen,f,3299,54
nancie,f,3296,104
manda,f,3294,131
brittaney,f,3280,36
mirella,f,3280,74
aniah,f,3276,32
karah,f,3274,53
kierstin,f,3270,57
gwenyth,f,3268,64
magdalen,f,3267,142
shaila,f,3260,62
adilynn,f,3252,24
delisa,f,3251,68
arnetta,f,3248,98
nilda,f,3244,98
neoma,f,3240,115
tamie,f,3237,47
tanna,f,3236,80
nahla,f,3236,35
naila,f,3235,50
madelin,f,3231,98
vannessa,f,3231,72
marilou,f,3231,101
neta,f,3226,109
amoura,f,3226,19
serene,f,3226,95
layan,f,3225,28
anamaria,f,3225,75
aleia,f,3223,50
ryanne,f,3222,54
jenessa,f,3221,56
julieann,f,3216,89
trudi,f,3215,63
noella,f,3215,120
berneice,f,3208,74
angelena,f,3205,115
kamilla,f,3203,59
jovanna,f,3203,66
brieanna,f,3203,42
cristi,f,3203,65
adamaris,f,3202,28
johnetta,f,3201,97
tomasa,f,3198,132
alona,f,3197,99
layna,f,3196,70
clarisa,f,3193,85
janiece,f,3192,107
sirena,f,3192,60
aysha,f,3189,57
jacquelyne,f,3184,100
laylani,f,3184,26
siya,f,3183,25
lesia,f,3180,47
jazelle,f,3180,45
imogen,f,3179,38
machelle,f,3178,60
adelaida,f,3177,128
katya,f,3176,63
kathyrn,f,3172,108
merri,f,3170,70
jaslene,f,3170,25
makaylah,f,3169,34
madie,f,3169,107
pamella,f,3166,81
samaya,f,3164,33
laniya,f,3162,34
brie,f,3160,54
myriam,f,3160,102
alaiya,f,3153,31
ashlea,f,3152,45
minna,f,3151,142
shanaya,f,3149,48
trudie,f,3148,114
leeanne,f,3148,84
apryl,f,3148,80
jailene,f,3148,34
kecia,f,3148,41
breeanna,f,3147,44
londynn,f,3141,22
christianna,f,3141,72
dalary,f,3136,12
rania,f,3135,61
maylin,f,3133,47
krystin,f,3131,55
gizelle,f,3131,68
allana,f,3128,84
bernardine,f,3128,86
pandora,f,3126,102
zaina,f,3123,42
jennah,f,3115,51
dreama,f,3114,99
johannah,f,3113,124
haily,f,3113,48
latesha,f,3110,40
sigrid,f,3110,139
aleksandra,f,3110,57
zada,f,3108,120
deisy,f,3107,47
kaylea,f,3107,48
laurette,f,3106,99
natosha,f,3105,45
santina,f,3102,123
brynna,f,3102,50
susann,f,3097,86
cienna,f,3093,38
shonna,f,3089,61
klara,f,3087,81
addalyn,f,3086,25
enola,f,3084,126
cosette,f,3080,90
hedwig,f,3077,83
trish,f,3075,71
freeda,f,3072,100
daija,f,3065,39
yuna,f,3063,38
jenell,f,3062,103
carletta,f,3060,91
shaniyah,f,3057,31
mercedez,f,3056,56
maizie,f,3050,75
elease,f,3047,100
kymberly,f,3046,70
vivianne,f,3039,100
amilia,f,3038,56
armida,f,3033,100
genna,f,3032,74
vernetta,f,3031,95
lawana,f,3029,76
bulah,f,3027,78
carisa,f,3025,62
jania,f,3021,64
shandra,f,3018,57
caterina,f,3017,94
prisha,f,3014,25
candyce,f,3014,77
lianne,f,3013,89
aleisha,f,3013,61
alliyah,f,3013,32
akilah,f,3012,54
wrenlee,f,3007,10
alessa,f,3005,48
kamaria,f,3005,53
italia,f,3005,66
maida,f,3003,140
signe,f,3003,141
milissa,f,3003,51
niyah,f,3001,38
talya,f,3001,60
lexy,f,3001,46
hilma,f,2999,81
nallely,f,2994,44
triniti,f,2994,38
nisha,f,2994,62
kristel,f,2992,72
vania,f,2992,64
roselynn,f,2985,81
candie,f,2985,70
cianna,f,2982,44
marigold,f,2978,36
claribel,f,2977,126
zita,f,2977,136
debbi,f,2973,45
mayah,f,2973,38
zenaida,f,2972,107
adia,f,2968,56
emberlynn,f,2961,23
phebe,f,2958,146
zarah,f,2957,52
xitlali,f,2957,34
halee,f,2952,49
lanae,f,2951,87
shavonne,f,2951,57
jorja,f,2943,70
camelia,f,2942,119
deeann,f,2940,67
reya,f,2939,38
aleyna,f,2938,37
drusilla,f,2938,128
xenia,f,2937,104
shaunna,f,2936,66
amyra,f,2935,32
angely,f,2934,39
maryn,f,2933,52
arvilla,f,2931,85
julietta,f,2931,92
janina,f,2929,110
willene,f,2928,66
meggan,f,2927,47
gema,f,2919,65
keyona,f,2918,54
maricruz,f,2917,63
adara,f,2917,43
skylah,f,2917,33
maelynn,f,2916,44
talisha,f,2911,53
rosann,f,2903,77
meranda,f,2901,49
chanell,f,2897,64
alyna,f,2897,42
devora,f,2893,94
coralie,f,2892,119
vayda,f,2889,28
mahala,f,2889,141
kady,f,2885,52
milah,f,2881,28
marely,f,2879,36
jenniffer,f,2878,63
klarissa,f,2877,52
anessa,f,2876,59
tamala,f,2873,50
latia,f,2870,46
magda,f,2870,104
sahana,f,2870,34
shivani,f,2869,50
dorine,f,2867,83
angelika,f,2866,72
luci,f,2865,79
shawnna,f,2861,58
odelia,f,2860,136
abygail,f,2860,40
yusra,f,2859,41
jeni,f,2856,74
citlaly,f,2854,37
samya,f,2854,37
shawanda,f,2853,43
beckie,f,2851,95
brinlee,f,2850,32
tiesha,f,2849,43
aarna,f,2848,21
ela,f,2846,87
destinie,f,2844,51
christena,f,2844,134
allisson,f,2842,29
annaleigh,f,2842,39
enedina,f,2841,112
taisha,f,2838,60
marlana,f,2838,84
ariyanna,f,2837,33
rosalba,f,2837,86
bethann,f,2834,72
aylani,f,2831,23
safiya,f,2831,53
velia,f,2831,114
arlena,f,2830,140
aleshia,f,2826,58
elexis,f,2825,49
brittnee,f,2822,38
pearle,f,2821,76
harmonie,f,2814,51
delora,f,2812,105
jaclynn,f,2812,81
tamatha,f,2812,32
georgine,f,2807,86
ziva,f,2805,27
aleyah,f,2805,33
vena,f,2804,124
antonina,f,2804,132
rutha,f,2799,82
bernetta,f,2797,95
anja,f,2797,63
kristiana,f,2796,62
jenise,f,2795,76
anyla,f,2795,28
annabeth,f,2795,50
brissa,f,2793,46
lise,f,2791,68
tamya,f,2790,50
julee,f,2788,84
aislynn,f,2784,48
maycee,f,2783,36
emelyn,f,2783,73
kaileigh,f,2774,41
karisa,f,2773,59
sindy,f,2773,79
kaisley,f,2771,19
kinzley,f,2771,23
karleen,f,2766,105
makaela,f,2764,43
rozella,f,2762,109
yaretzy,f,2762,28
tyana,f,2759,58
taina,f,2757,70
nidia,f,2756,78
denita,f,2750,56
tova,f,2750,75
asma,f,2747,55
jaquelyn,f,2741,74
magan,f,2739,42
keana,f,2738,55
angelyn,f,2737,115
mandie,f,2733,109
regena,f,2730,85
anette,f,2728,99
laquisha,f,2728,38
kandis,f,2727,71
taleah,f,2727,51
claira,f,2727,41
aleen,f,2726,121
jaela,f,2725,43
melynda,f,2723,72
kaytlyn,f,2722,41
melodee,f,2722,89
alishia,f,2719,55
keesha,f,2713,49
dacia,f,2712,72
liah,f,2711,38
brynne,f,2709,63
addelyn,f,2709,25
lorretta,f,2708,91
kalena,f,2707,56
devona,f,2705,97
briseida,f,2705,43
madelene,f,2704,129
latoria,f,2702,48
tilly,f,2699,55
mykayla,f,2699,37
malky,f,2687,52
shaneka,f,2686,36
zinnia,f,2685,61
ruthanne,f,2685,108
fae,f,2683,109
kinlee,f,2681,28
shantelle,f,2680,55
nayely,f,2678,40
marna,f,2678,76
madisson,f,2676,37
kaliah,f,2676,43
raizy,f,2671,57
olyvia,f,2670,40
karely,f,2670,38
yana,f,2670,70
christeen,f,2667,103
malaika,f,2662,58
daysha,f,2660,54
rebeka,f,2660,66
yazmine,f,2660,41
rilla,f,2659,111
viktoria,f,2659,60
jaeda,f,2656,40
stefania,f,2653,90
lakelynn,f,2652,24
launa,f,2649,129
amerie,f,2648,24
nadya,f,2647,74
alonna,f,2646,63
ameerah,f,2645,50
amarah,f,2641,36
mariya,f,2639,53
lakia,f,2639,45
ebonie,f,2638,42
coralee,f,2638,122
sharita,f,2637,52
anayeli,f,2635,39
lillia,f,2633,137
merrie,f,2632,85
zipporah,f,2632,71
sharyl,f,2631,55
jesslyn,f,2631,80
natashia,f,2631,48
kadie,f,2630,50
lailani,f,2629,41
cheryll,f,2628,52
regenia,f,2626,75
reatha,f,2624,83
sharleen,f,2623,91
asiya,f,2623,38
qiana,f,2622,55
kiesha,f,2621,46
maryanna,f,2620,125
lavera,f,2618,111
skylee,f,2616,36
jaila,f,2615,35
leylani,f,2615,27
gracey,f,2614,47
jocelin,f,2612,57
emelie,f,2612,131
lera,f,2609,129
mabelle,f,2608,85
alita,f,2608,110
penni,f,2606,60
korina,f,2605,65
kirra,f,2605,48
elvina,f,2605,138
ciana,f,2604,49
kanisha,f,2603,47
dawne,f,2603,67
yuridia,f,2602,47
doretta,f,2597,99
micayla,f,2597,39
tionna,f,2595,53
hafsa,f,2594,40
crissy,f,2592,61
earlean,f,2585,70
karime,f,2581,45
tanja,f,2580,57
inara,f,2579,28
genoveva,f,2577,134
tuesday,f,2571,68
gaylene,f,2570,56
denae,f,2569,71
celestina,f,2566,125
gissel,f,2563,47
anjanette,f,2563,50
kaily,f,2560,43
delicia,f,2559,72
jannah,f,2558,52
candelaria,f,2558,125
lacee,f,2557,53
abriana,f,2555,38
mariajose,f,2554,38
allysa,f,2554,45
rosana,f,2554,122
bracha,f,2552,57
miesha,f,2552,54
rosaria,f,2551,121
rosaura,f,2549,108
glinda,f,2547,58
emmaleigh,f,2546,39
baileigh,f,2545,38
zyla,f,2545,26
siera,f,2543,39
nickole,f,2542,56
malea,f,2540,72
maliya,f,2540,32
steffanie,f,2539,59
shawnda,f,2538,46
fatoumata,f,2537,35
kerstin,f,2537,68
cathi,f,2536,48
margaretta,f,2535,109
bianka,f,2534,51
wanita,f,2534,106
naoma,f,2534,91
kateri,f,2533,79
amada,f,2533,129
jiselle,f,2531,40
emmarie,f,2531,32
lizet,f,2528,56
laurine,f,2526,92
shanel,f,2526,61
ellena,f,2525,124
mammie,f,2523,89
pauletta,f,2522,77
alethia,f,2521,129
daisey,f,2520,144
alvera,f,2515,77
libbie,f,2513,142
krisha,f,2511,62
becki,f,2510,52
larhonda,f,2509,52
zaynab,f,2509,41
tammara,f,2507,53
izzabella,f,2502,28
meri,f,2502,93
maryalice,f,2500,117
adalia,f,2499,67
kaniya,f,2498,35
markita,f,2495,61
tea,f,2493,38
arissa,f,2491,50
maelyn,f,2490,37
tavia,f,2490,70
kyrah,f,2489,38
lillyann,f,2487,32
elani,f,2485,36
callista,f,2485,68
cleopatra,f,2484,131
kenda,f,2484,84
lucila,f,2483,110
sarena,f,2483,73
betsey,f,2481,107
ainhoa,f,2481,19
lovina,f,2479,143
indira,f,2476,60
janelly,f,2476,40
passion,f,2475,52
coreen,f,2475,91
arionna,f,2472,37
marbella,f,2467,55
kittie,f,2467,106
waneta,f,2466,84
drema,f,2464,69
ninfa,f,2464,108
jazzmine,f,2462,42
merna,f,2461,103
carlota,f,2460,135
elisheva,f,2459,57
nakisha,f,2459,39
adalie,f,2456,32
arika,f,2453,58
raelene,f,2451,95
laisha,f,2447,47
leslye,f,2446,88
brayleigh,f,2445,27
lachelle,f,2442,70
dimple,f,2442,98
alverta,f,2441,83
ashia,f,2439,57
ranae,f,2439,92
danisha,f,2437,57
dorthea,f,2437,106
gaia,f,2434,41
marwa,f,2434,47
coretta,f,2433,104
kelci,f,2429,49
synthia,f,2428,88
lillyan,f,2426,54
tonda,f,2426,47
glynda,f,2425,59
jeanene,f,2425,68
irina,f,2425,65
thora,f,2424,118
kezia,f,2424,64
alexsandra,f,2422,61
kierstyn,f,2421,41
silvana,f,2420,75
kalista,f,2419,48
makyla,f,2418,40
adilyn,f,2417,25
kaydee,f,2417,51
shona,f,2414,67
nyra,f,2413,63
yocheved,f,2410,63
nubia,f,2406,55
citlalli,f,2406,35
phyliss,f,2406,71
kyndra,f,2404,55
ilse,f,2401,96
lezlie,f,2399,77
daja,f,2399,43
yehudis,f,2397,60
melaine,f,2396,79
kiyah,f,2396,35
ethyl,f,2395,82
arletta,f,2395,101
cassaundra,f,2393,65
fairy,f,2392,90
cambrie,f,2392,35
cicely,f,2391,76
mikaila,f,2390,41
everley,f,2389,18
lisha,f,2388,59
tiffiny,f,2388,42
coletta,f,2384,116
jacqualine,f,2382,85
lawanna,f,2381,74
sedona,f,2381,38
phylicia,f,2381,36
merlene,f,2379,66
rivky,f,2377,52
madlyn,f,2377,114
denna,f,2377,93
margarete,f,2376,121
arica,f,2376,56
liya,f,2375,34
tarsha,f,2375,33
janya,f,2374,35
adora,f,2373,92
hawa,f,2373,43
teanna,f,2373,60
raeleigh,f,2371,32
jacklynn,f,2370,86
mahalia,f,2370,121
elinore,f,2370,93
kaniyah,f,2369,30
marah,f,2365,59
cherilyn,f,2363,69
cassi,f,2361,65
katey,f,2359,65
tashia,f,2359,50
shakia,f,2358,41
frederica,f,2358,132
ellamae,f,2358,88
shena,f,2356,50
seanna,f,2355,66
vashti,f,2355,138
glendora,f,2350,85
kellye,f,2347,46
saphira,f,2346,26
xyla,f,2346,26
kinsleigh,f,2346,28
laticia,f,2344,57
bea,f,2342,112
malisa,f,2340,65
lynelle,f,2339,88
dominica,f,2338,110
ozella,f,2338,95
evalina,f,2336,100
adalina,f,2335,37
emmi,f,2335,41
thresa,f,2334,98
cambree,f,2334,33
latavia,f,2333,53
erlene,f,2332,73
aylah,f,2332,33
saray,f,2331,50
siri,f,2331,80
azalia,f,2328,100
daijah,f,2327,34
anai,f,2327,41
carys,f,2327,35
hildegarde,f,2326,74
jiya,f,2325,29
lavender,f,2323,47
shaindy,f,2322,57
latrina,f,2319,48
jannet,f,2319,92
shaylynn,f,2318,50
reena,f,2318,83
georgeann,f,2318,80
merilyn,f,2317,92
addalynn,f,2316,22
hedy,f,2316,102
rebbecca,f,2315,81
aliyana,f,2314,27
aminata,f,2314,48
maryrose,f,2314,114
leonore,f,2313,112
jaslynn,f,2311,45
halima,f,2310,56
michaella,f,2309,67
kirstyn,f,2309,45
fredia,f,2307,75
jamaya,f,2305,38
zayda,f,2305,42
brittnie,f,2301,33
journei,f,2301,26
kimberely,f,2300,50
tanvi,f,2298,41
cayleigh,f,2297,40
beverlee,f,2297,76
tarra,f,2295,58
candance,f,2294,64
catelyn,f,2294,39
marika,f,2292,75
monae,f,2291,57
lakendra,f,2289,47
laronda,f,2289,54
zana,f,2288,127
anali,f,2287,45
riana,f,2286,50
shaquana,f,2286,33
sheilah,f,2285,68
edyth,f,2283,111
sanjuana,f,2283,97
vella,f,2283,108
gisel,f,2283,56
tiffaney,f,2281,43
augustina,f,2280,126
jeanelle,f,2280,108
laynie,f,2279,37
marilu,f,2279,104
chasidy,f,2276,52
raechel,f,2276,56
jazzmin,f,2275,43
ayra,f,2274,28
jamesha,f,2274,44
tamyra,f,2274,71
beaulah,f,2273,79
arabelle,f,2272,63
lashunda,f,2270,37
yanet,f,2269,51
janyla,f,2269,28
oneida,f,2268,121
elenor,f,2268,117
myia,f,2267,55
gwenda,f,2264,62
kailah,f,2263,42
jenine,f,2263,81
chynna,f,2263,39
stasia,f,2259,127
calleigh,f,2258,35
lauralee,f,2257,104
kenleigh,f,2255,30
jetta,f,2254,128
elyana,f,2252,34
jaina,f,2250,47
felipa,f,2249,117
asya,f,2249,51
lanora,f,2245,122
markayla,f,2245,38
somer,f,2244,51
alya,f,2242,44
almeta,f,2241,90
anaiya,f,2240,31
mistie,f,2240,46
mignon,f,2239,119
jalayah,f,2237,29
analy,f,2237,40
chassity,f,2236,51
thomasine,f,2234,79
angelie,f,2232,61
leonie,f,2231,133
pamelia,f,2229,68
twana,f,2229,53
naia,f,2228,34
lashawnda,f,2227,42
thais,f,2225,117
eternity,f,2225,36
tonisha,f,2224,37
avayah,f,2223,21
rayanna,f,2221,53
michela,f,2217,83
avigail,f,2217,47
cathey,f,2216,42
marya,f,2211,104
delinda,f,2210,64
helga,f,2209,105
rosy,f,2208,127
maybell,f,2207,88
september,f,2203,71
mellie,f,2203,101
tyasia,f,2201,41
liyah,f,2200,32
wendie,f,2200,62
batsheva,f,2198,53
katrice,f,2198,54
ailene,f,2197,117
albertine,f,2196,92
emberlyn,f,2196,23
analee,f,2194,73
michelina,f,2191,119
cassia,f,2190,60
neda,f,2189,119
sanjana,f,2189,36
marykate,f,2189,68
macayla,f,2189,38
abbigale,f,2188,40
tamisha,f,2188,40
lelah,f,2187,131
maryah,f,2186,45
irena,f,2186,141
gala,f,2186,95
raniyah,f,2185,28
alara,f,2183,34
niesha,f,2183,44
kyana,f,2183,51
krissy,f,2182,67
aoife,f,2181,40
aryah,f,2180,28
alyana,f,2179,34
karmyn,f,2179,45
eudora,f,2179,127
kyli,f,2178,49
karren,f,2177,67
mariama,f,2177,54
marylynn,f,2176,104
nohemi,f,2174,71
delena,f,2173,113
jasleen,f,2173,41
shamya,f,2172,39
josslyn,f,2171,41
leyna,f,2170,47
january,f,2170,68
kennadi,f,2168,31
deedra,f,2165,64
amity,f,2163,63
juliane,f,2162,76
aysia,f,2160,42
tamira,f,2158,68
shanya,f,2156,50
kinleigh,f,2155,28
dannette,f,2155,65
brinda,f,2155,85
adhara,f,2154,13
charise,f,2154,62
ileen,f,2152,111
sueann,f,2152,78
karyme,f,2152,28
karisma,f,2148,50
inell,f,2147,69
kynslee,f,2147,23
shekinah,f,2146,50
theressa,f,2145,107
tatiyana,f,2145,33
sumaya,f,2142,41
euna,f,2142,90
towanda,f,2140,45
tamica,f,2139,35
joline,f,2136,102
celesta,f,2136,126
milla,f,2136,44
korra,f,2135,26
tequila,f,2134,45
kaylei,f,2134,40
janely,f,2133,41
siara,f,2132,43
marquetta,f,2130,78
hiba,f,2129,43
aleya,f,2128,49
zoee,f,2128,35
tanaya,f,2128,56
rosalva,f,2128,83
nariyah,f,2127,24
sebrina,f,2127,63
sima,f,2125,85
joscelyn,f,2123,65
presleigh,f,2123,32
willette,f,2123,91
katharina,f,2121,108
marivel,f,2121,63
aleida,f,2121,75
josalyn,f,2120,58
lanna,f,2117,89
katheryne,f,2117,122
taylee,f,2116,35
alaiyah,f,2115,31
porsche,f,2115,45
kaleena,f,2114,45
courtnie,f,2114,42
audrea,f,2112,100
navya,f,2111,31
kassi,f,2110,57
shaylyn,f,2109,48
leisha,f,2108,69
analicia,f,2107,46
corrinne,f,2107,123
petrina,f,2107,96
karyl,f,2106,72
ambria,f,2106,49
heide,f,2103,65
laya,f,2102,55
allena,f,2101,121
naomie,f,2099,111
zayna,f,2099,37
theola,f,2099,79
cristie,f,2098,55
mileena,f,2098,32
lillith,f,2097,35
illiana,f,2095,56
tirzah,f,2095,68
flo,f,2094,85
maryelizabeth,f,2094,103
delainey,f,2092,36
zoraida,f,2092,80
anyssa,f,2090,38
roselle,f,2090,125
hollyn,f,2090,43
elowen,f,2088,16
eilene,f,2087,108
felica,f,2087,49
cattleya,f,2085,15
talisa,f,2084,63
janise,f,2084,89
miabella,f,2084,26
abbi,f,2083,57
annastasia,f,2083,65
jadelyn,f,2081,40
amberlee,f,2080,55
jenica,f,2079,56
luetta,f,2073,95
melodi,f,2072,80
floretta,f,2071,86
keiry,f,2070,39
renesmee,f,2068,17
lady,f,2068,138
aadya,f,2066,23
dayla,f,2066,72
charlsie,f,2065,115
patrina,f,2063,80
dezirae,f,2062,47
tehya,f,2061,36
haddie,f,2061,28
rebekka,f,2061,56
shala,f,2061,57
lynlee,f,2060,52
takisha,f,2058,32
zetta,f,2058,113
belia,f,2058,102
jala,f,2058,46
hanah,f,2057,47
vanita,f,2056,87
fayth,f,2055,55
allissa,f,2054,49
sianna,f,2052,42
samarah,f,2051,39
jahzara,f,2050,24
latina,f,2049,53
maja,f,2049,66
cheree,f,2048,59
detra,f,2048,52
jovana,f,2048,51
arnita,f,2047,81
corissa,f,2047,53
lamya,f,2046,36
trula,f,2045,82
ashlei,f,2044,42
tilda,f,2040,115
contessa,f,2040,65
hermelinda,f,2039,104
taneisha,f,2038,41
caliyah,f,2037,32
kyanna,f,2031,50
mariaelena,f,2030,83
adamari,f,2029,28
janea,f,2027,61
yulisa,f,2026,38
delpha,f,2025,84
arisbeth,f,2024,35
melyssa,f,2023,59
nicoletta,f,2023,114
mckenzi,f,2022,46
cinnamon,f,2022,44
felisa,f,2021,89
huda,f,2021,49
veta,f,2021,94
jina,f,2020,75
chole,f,2020,44
maha,f,2019,60
hindy,f,2018,61
theresia,f,2016,115
ysabella,f,2014,35
teddi,f,2014,83
elisia,f,2014,77
arianny,f,2013,31
zofia,f,2013,49
jenee,f,2012,68
marygrace,f,2012,92
aide,f,2010,73
alyanna,f,2010,32
consuela,f,2010,94
brooklynne,f,2009,39
shiann,f,2008,45
sulema,f,2008,106
shaniece,f,2005,46
johnette,f,2004,84
aiza,f,2004,35
genevie,f,2003,112
rosamaria,f,2000,77
joette,f,2000,60
kynleigh,f,1997,26
cassy,f,1996,65
breona,f,1996,41
faviola,f,1995,57
kyrsten,f,1995,49
abriella,f,1995,26
donetta,f,1994,78
shalyn,f,1992,51
aziza,f,1991,53
felicitas,f,1990,121
molli,f,1989,70
verena,f,1989,132
medina,f,1987,75
sammantha,f,1985,47
jolyn,f,1984,87
mylie,f,1982,32
sabrena,f,1982,60
pooja,f,1981,43
zariya,f,1981,31
zhuri,f,1981,15
lavonna,f,1980,94
myriah,f,1980,52
jennica,f,1977,56
nerissa,f,1977,77
sharie,f,1976,71
keysha,f,1976,61
latarsha,f,1975,31
akshara,f,1973,28
takiyah,f,1973,55
birtha,f,1973,81
tatyanna,f,1972,32
beyonce,f,1970,23
janella,f,1968,103
sherika,f,1967,33
lainie,f,1967,60
georgiann,f,1963,65
laynee,f,1963,35
takia,f,1962,42
brynnlee,f,1962,25
lyndi,f,1961,68
lucianna,f,1961,51
syreeta,f,1960,30
francheska,f,1960,59
samirah,f,1958,49
pearlene,f,1958,62
fredericka,f,1957,118
deyanira,f,1957,61
aislyn,f,1956,39
maye,f,1956,98
gracia,f,1952,133
penney,f,1951,53
xitlaly,f,1950,35
liesl,f,1949,61
ruthe,f,1949,64
deeanna,f,1948,75
avia,f,1948,68
amaiya,f,1946,31
clarabelle,f,1945,74
olevia,f,1945,113
hildegard,f,1945,90
yitty,f,1944,53
diandra,f,1944,44
luanna,f,1943,119
aleesha,f,1942,54
annah,f,1942,80
sanya,f,1941,68
valeri,f,1940,78
shaelynn,f,1940,41
shaniah,f,1936,34
jenette,f,1934,100
delina,f,1931,113
elanor,f,1930,84
dorathy,f,1928,73
jenice,f,1927,90
esha,f,1926,47
marylouise,f,1926,99
melissia,f,1926,55
keonna,f,1925,52
guillermina,f,1925,98
emili,f,1923,51
ahuva,f,1922,52
amiracle,f,1922,33
margarite,f,1920,106
britny,f,1920,42
angelene,f,1920,108
diedra,f,1918,58
cloey,f,1918,35
maisha,f,1918,58
alline,f,1918,77
jalaya,f,1917,33
angelle,f,1917,72
ameena,f,1916,53
shriya,f,1915,31
raelee,f,1914,42
kamaya,f,1913,35
nahomi,f,1912,36
keya,f,1911,58
dyana,f,1907,78
sania,f,1906,43
eila,f,1906,52
seana,f,1905,69
zoila,f,1904,111
phaedra,f,1902,63
emaline,f,1901,94
uma,f,1901,49
baleigh,f,1901,38
lavonia,f,1901,101
adelita,f,1900,97
jesusa,f,1897,93
lakiesha,f,1897,35
nadene,f,1895,89
noma,f,1895,77
letisha,f,1894,44
vianca,f,1893,51
adira,f,1889,32
deloise,f,1887,61
alaysha,f,1886,38
lurline,f,1885,77
doloris,f,1885,60
keosha,f,1884,37
felicita,f,1884,113
sidra,f,1883,63
tamesha,f,1883,39
jadah,f,1883,39
tamekia,f,1883,30
avaya,f,1882,26
eowyn,f,1882,38
meda,f,1882,100
shawana,f,1881,41
willetta,f,1880,91
kenadee,f,1880,32
coco,f,1879,48
chloee,f,1878,35
emberlee,f,1878,23
tawni,f,1876,58
hosanna,f,1875,49
macee,f,1875,39
desirea,f,1875,50
gisell,f,1874,45
shanequa,f,1874,32
verlene,f,1874,62
lajuana,f,1874,69
marry,f,1873,130
emalyn,f,1873,36
mickayla,f,1872,40
eulah,f,1871,76
merrilee,f,1871,66
cherlyn,f,1870,66
sanaya,f,1869,29
alizabeth,f,1868,47
jayci,f,1867,50
valda,f,1866,76
florinda,f,1865,105
ettie,f,1864,93
samanta,f,1862,50
melita,f,1861,117
janyce,f,1861,77
natisha,f,1860,36
goldia,f,1860,71
syeda,f,1859,50
mattea,f,1859,49
mei,f,1859,66
vanity,f,1858,44
alyza,f,1857,35
erynn,f,1853,56
fabiana,f,1853,56
verity,f,1852,50
amaryllis,f,1852,86
makinley,f,1852,30
kennady,f,1850,33
naomy,f,1850,38
inaaya,f,1848,21
enriqueta,f,1847,97
neomi,f,1847,115
kenzley,f,1845,24
estephanie,f,1845,42
veola,f,1843,78
flavia,f,1843,138
kimiko,f,1843,98
kellyann,f,1843,62
jenevieve,f,1843,72
ayvah,f,1841,22
kailany,f,1840,19
keaira,f,1840,42
hermione,f,1839,48
shenika,f,1839,31
lisamarie,f,1838,62
alease,f,1838,99
hayli,f,1838,42
ethelene,f,1837,62
nicholle,f,1837,48
janita,f,1837,95
miriah,f,1836,49
arcelia,f,1836,108
iqra,f,1836,36
izabela,f,1835,36
vianna,f,1834,93
neida,f,1834,76
haileigh,f,1833,37
jemima,f,1832,106
elsy,f,1832,51
tamiya,f,1831,50
nyssa,f,1830,54
mertie,f,1830,77
charlyn,f,1829,99
tyisha,f,1829,36
marybelle,f,1829,100
kilee,f,1826,46
alaura,f,1826,38
nakayla,f,1825,38
steffany,f,1824,62
donella,f,1823,87
mozella,f,1823,87
almira,f,1821,131
georgeanna,f,1820,119
joely,f,1820,55
faustina,f,1820,125
tambra,f,1817,44
viki,f,1817,59
dessa,f,1817,142
annalyse,f,1817,39
lorina,f,1817,119
candra,f,1815,65
philippa,f,1815,102
fantasia,f,1815,40
klaire,f,1814,39
nicolina,f,1814,114
naveah,f,1814,25
elodia,f,1813,108
loralei,f,1811,49
issabella,f,1810,32
charlena,f,1809,99
andreana,f,1809,57
annice,f,1809,109
jennyfer,f,1809,56
nilsa,f,1809,68
loralee,f,1808,95
cinthya,f,1807,56
elenore,f,1806,92
tula,f,1805,106
madelynne,f,1805,49
latrisha,f,1804,43
avelina,f,1804,107
tesha,f,1804,43
elliette,f,1804,27
lashawna,f,1802,53
etha,f,1802,89
illa,f,1800,81
clora,f,1800,82
jhene,f,1799,20
desarae,f,1799,50
latashia,f,1798,40
yoselyn,f,1797,38
lavona,f,1796,86
joya,f,1796,81
diedre,f,1795,56
hortensia,f,1794,82
helaine,f,1794,71
mathilde,f,1793,102
anela,f,1793,57
loretha,f,1792,78
